classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ExternalDistributivosService.cs,380,ExternalDistributivosService,UnexpectedSingle,type,tesisproject.shared.Responses.ServiceResult<tesisproject.shared.Entities.External.ExternalTeacherDistributivoModel>,ServiceResult<ExternalTeacherDistributivoModel>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ExternalDistributivosService.cs,380,ExternalDistributivosService,UnexpectedSingle,type,tesisproject.shared.Entities.External.ExternalTeacherDistributivoModel,ExternalTeacherDistributivoModel
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,7,(file),(namespace/import),namespace,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,41,ExternalPeriodsClient,GetAllAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>>,Task<ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,41,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>,ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,41,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,41,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,44,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>,var
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,44,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,44,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,50,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,var
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,57,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>,ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,57,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,57,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,69,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,69,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,74,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,74,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,79,ExternalPeriodsClient,GetAllAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,79,ExternalPeriodsClient,GetAllAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,83,ExternalPeriodsClient,GetByNamesAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>>,Task<ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,83,ExternalPeriodsClient,GetByNamesAsync,type,tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>,ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,83,ExternalPeriodsClient,GetByNamesAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,83,ExternalPeriodsClient,GetByNamesAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,91,ExternalPeriodsClient,GetByNamesAsync,type,tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>,var
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,91,ExternalPeriodsClient,GetByNamesAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,91,ExternalPeriodsClient,GetByNamesAsync,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,101,ExternalPeriodsClient,GetByNamesAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,var
